experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_resnet101_densenet169_decision_tree,A,decision_tree,5,308,34,181888,8,0.6764705882352942,0.6857142857142857,0.6857142857142857,0.6666666666666666,0.6761904761904762,0.6770833333333333,0.3535533905932738,11,5,6,12,0.6875,0.6666666666666666,0.6470588235294118,0.7058823529411765,0.6770833333333333,0.0514085119939409,6.103306256001815,0.0022181430249474
a_resnet101_densenet169_rbf_svm,A,rbf_svm,5,308,34,181888,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8819444444444444,0.7638888888888888,14,2,2,16,0.875,0.8888888888888888,0.875,0.8888888888888888,0.9791666666666666,0.0514085119939409,3.551614591968246,1.5874387919902802
a_resnet101_densenet169_linear_svm,A,linear_svm,5,308,34,181888,8,0.9705882352941176,0.972972972972973,0.972972972972973,0.967741935483871,0.970357454228422,0.96875,0.9424212936563148,15,1,0,18,0.9375,1.0,1.0,0.9473684210526316,0.9965277777777778,0.0514085119939409,3.318483644980006,0.6179109449731186
a_resnet101_densenet169_mlp,A,mlp,5,308,34,181888,8,0.4705882352941176,0.0,0.0,0.64,0.32,0.5,0.0,16,0,18,0,1.0,0.0,0.4705882352941176,,0.5,0.0514085119939409,4.81513649498811,0.0138635450275614
a_resnet101_densenet169_logistic,A,logistic,5,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9409722222222222,0.8819444444444444,15,1,1,17,0.9375,0.9444444444444444,0.9375,0.9444444444444444,0.9965277777777778,0.0514085119939409,1.8219365819823,0.0233232270111329
a_resnet101_densenet169_random_forest,A,random_forest,5,308,34,181888,8,0.9705882352941176,0.9714285714285714,0.9714285714285714,0.9696969696969696,0.9705627705627706,0.9722222222222222,0.9428090415820634,16,0,1,17,1.0,0.9444444444444444,0.9411764705882352,1.0,1.0,0.0514085119939409,1.1386960620293394,0.0112011340097524
a_resnet101_densenet169_adaboost,A,adaboost,5,308,34,181888,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8298611111111112,0.6690804516600756,15,1,5,13,0.9375,0.7222222222222222,0.75,0.9285714285714286,0.9305555555555556,0.0514085119939409,64.95953619899228,0.0957209870102815
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,5,308,34,181888,8,0.6470588235294118,0.5714285714285714,0.5714285714285714,0.7,0.6357142857142857,0.6597222222222222,0.3499338561838561,14,2,10,8,0.875,0.4444444444444444,0.5833333333333334,0.8,0.6597222222222222,0.0514085119939409,0.1347991660004481,0.0247988019837066
a_resnet101_densenet169_decision_tree,A,decision_tree,6,308,34,181888,8,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5294117647058824,13,4,4,13,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.050704073975794,5.214959885983262,0.0021986149949952
a_resnet101_densenet169_rbf_svm,A,rbf_svm,6,308,34,181888,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9100346020761244,0.050704073975794,3.5568380279582925,1.9527081859996545
