experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_efficientnetb6_random_forest,A,random_forest,9,308,34,665856,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882352,0.9333333333333332,0.8421052631578947,0.9688581314878892,0.1589576650294475,4.179210429021623,0.0161482350085861
a_efficientnetb6_adaboost,A,adaboost,9,308,34,665856,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882352,0.9230769230769232,0.7619047619047619,0.9377162629757784,0.1589576650294475,587.5866860219976,0.3504040029947646
a_efficientnetb6_gaussian_nb,A,gaussian_nb,9,308,34,665856,8,0.7647058823529411,0.7333333333333333,0.7333333333333333,0.7894736842105263,0.7614035087719297,0.7647058823529411,0.5447047794019222,15,2,6,11,0.8823529411764706,0.6470588235294118,0.7142857142857143,0.8461538461538461,0.7647058823529411,0.1589576650294475,0.4500122870085761,0.1182939350255765
a_efficientnetb6_decision_tree,A,decision_tree,10,308,34,665856,8,0.6176470588235294,0.6285714285714286,0.6285714285714286,0.6060606060606061,0.6173160173160173,0.6176470588235294,0.2357022603955158,10,7,6,11,0.5882352941176471,0.6470588235294118,0.625,0.6111111111111112,0.6176470588235294,0.1581362310098484,51.09778169100173,0.0069338400498963
a_efficientnetb6_rbf_svm,A,rbf_svm,10,308,34,665856,8,0.7352941176470589,0.7272727272727273,0.7272727272727273,0.7428571428571429,0.7350649350649351,0.7352941176470589,0.4714045207910317,13,4,5,12,0.7647058823529411,0.7058823529411765,0.7222222222222222,0.75,0.8650519031141868,0.1581362310098484,11.891449225018732,4.8551304879947565
a_efficientnetb6_linear_svm,A,linear_svm,10,308,34,665856,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,14,3,3,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9515570934256056,0.1581362310098484,12.50751433399273,2.0141519469907507
a_efficientnetb6_mlp,A,mlp,10,308,34,665856,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,14,3,3,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8858131487889274,0.1581362310098484,47.65500076604076,0.04531225602841
a_efficientnetb6_logistic,A,logistic,10,308,34,665856,8,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5294117647058824,13,4,4,13,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.930795847750865,0.1581362310098484,2.735990996006876,0.0301980990334413
a_efficientnetb6_random_forest,A,random_forest,10,308,34,665856,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.8858131487889274,0.1581362310098484,4.266622246999759,0.016282626951579
a_efficientnetb6_adaboost,A,adaboost,10,308,34,665856,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8235294117647058,0.6515837655350015,15,2,4,13,0.8823529411764706,0.7647058823529411,0.7894736842105263,0.8666666666666667,0.8477508650519031,0.1581362310098484,587.3473027059808,0.3505247279535979
a_efficientnetb6_gaussian_nb,A,gaussian_nb,10,308,34,665856,8,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.4117647058823529,12,5,5,12,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.1581362310098484,0.4536549249896779,0.1181650179787539
a_efficientnetb7_decision_tree,A,decision_tree,1,307,35,924160,8,0.6571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6428571428571428,0.6519607843137255,0.3272052564635805,8,9,3,15,0.4705882352941176,0.8333333333333334,0.7272727272727273,0.625,0.6519607843137255,0.6162932480219752,65.29499208199559,0.0095696210046298
a_efficientnetb7_rbf_svm,A,rbf_svm,1,307,35,924160,8,0.7714285714285715,0.7777777777777778,0.7777777777777778,0.7647058823529411,0.7712418300653594,0.7712418300653594,0.5424836601307189,13,4,4,14,0.7647058823529411,0.7777777777777778,0.7647058823529411,0.7777777777777778,0.9052287581699346,0.6162932480219752,20.9820821750327,6.340075423009694
a_efficientnetb7_linear_svm,A,linear_svm,1,307,35,924160,8,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8235294117647058,0.8284313725490196,0.8284313725490196,0.6568627450980392,14,3,3,15,0.8235294117647058,0.8333333333333334,0.8235294117647058,0.8333333333333334,0.9215686274509804,0.6162932480219752,17.902961063024122,2.937149225967005
a_efficientnetb7_mlp,A,mlp,1,307,35,924160,8,0.7714285714285715,0.8095238095238095,0.8095238095238095,0.7142857142857143,0.7619047619047619,0.7663398692810457,0.5734887828340175,10,7,1,17,0.5882352941176471,0.9444444444444444,0.9090909090909092,0.7083333333333334,0.8349673202614379,0.6162932480219752,71.55881948402384,0.0623872130527161
a_efficientnetb7_logistic,A,logistic,1,307,35,924160,8,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8235294117647058,0.8284313725490196,0.8284313725490196,0.6568627450980392,14,3,3,15,0.8235294117647058,0.8333333333333334,0.8235294117647058,0.8333333333333334,0.9248366013071896,0.6162932480219752,2.855258302995935,0.0363368809921667
a_efficientnetb7_random_forest,A,random_forest,1,307,35,924160,8,0.8571428571428571,0.8648648648648649,0.8648648648648649,0.8484848484848485,0.8566748566748568,0.8562091503267973,0.7147579401228756,14,3,2,16,0.8235294117647058,0.8888888888888888,0.875,0.8421052631578947,0.9362745098039216,0.6162932480219752,5.189753113023471,0.0189623659825883
a_efficientnetb7_adaboost,A,adaboost,1,307,35,924160,8,0.8571428571428571,0.8648648648648649,0.8648648648648649,0.8484848484848485,0.8566748566748568,0.8562091503267973,0.7147579401228756,14,3,2,16,0.8235294117647058,0.8888888888888888,0.875,0.8421052631578947,0.9084967320261438,0.6162932480219752,855.7910871700151,0.4816742099937983
a_efficientnetb7_gaussian_nb,A,gaussian_nb,1,307,35,924160,8,0.7714285714285715,0.7647058823529411,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.772875816993464,0.547543926607891,14,3,5,13,0.8235294117647058,0.7222222222222222,0.7368421052631579,0.8125,0.7728758169934641,0.6162932480219752,0.6240897889947519,0.1661508249817416
a_efficientnetb7_decision_tree,A,decision_tree,2,307,35,924160,8,0.7142857142857143,0.7058823529411765,0.7058823529411765,0.7222222222222222,0.7140522875816994,0.7156862745098038,0.4327892114505485,13,4,6,12,0.7647058823529411,0.6666666666666666,0.6842105263157895,0.75,0.7156862745098038,0.2420690739527344,60.77093182795216,0.0095021040178835
a_efficientnetb7_rbf_svm,A,rbf_svm,2,307,35,924160,8,0.8,0.8108108108108109,0.8108108108108109,0.7878787878787878,0.7993447993447993,0.7990196078431373,0.6000032249655333,13,4,3,15,0.7647058823529411,0.8333333333333334,0.8125,0.7894736842105263,0.8823529411764706,0.2420690739527344,18.577218885009643,6.450472372991499
a_efficientnetb7_linear_svm,A,linear_svm,2,307,35,924160,8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.857843137254902,0.7156862745098039,15,2,3,15,0.8823529411764706,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.9477124183006536,0.2420690739527344,17.39314016303979,3.0919901069719344
a_efficientnetb7_mlp,A,mlp,2,307,35,924160,8,0.8571428571428571,0.8387096774193549,0.8387096774193549,0.8717948717948718,0.8552522746071134,0.8611111111111112,0.7470480627649122,17,0,5,13,1.0,0.7222222222222222,0.7727272727272727,1.0,0.937908496732026,0.2420690739527344,56.057485633005854,0.0620477830525487
a_efficientnetb7_logistic,A,logistic,2,307,35,924160,8,0.8,0.8,0.8,0.8,0.8,0.8006535947712419,0.6013071895424836,14,3,4,14,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.9444444444444444,0.2420690739527344,3.5379604720510542,0.0329284130129963
a_efficientnetb7_random_forest,A,random_forest,2,307,35,924160,8,0.8857142857142857,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.8856209150326797,0.8856209150326797,0.7712418300653595,15,2,2,16,0.8823529411764706,0.8888888888888888,0.8823529411764706,0.8888888888888888,0.9297385620915032,0.2420690739527344,5.15176540997345,0.018771541013848
a_efficientnetb7_adaboost,A,adaboost,2,307,35,924160,8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.857843137254902,0.7156862745098039,15,2,3,15,0.8823529411764706,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.9542483660130718,0.2420690739527344,837.1208122449461,0.4807326719746925
a_efficientnetb7_gaussian_nb,A,gaussian_nb,2,307,35,924160,8,0.7714285714285715,0.75,0.75,0.7894736842105263,0.7697368421052632,0.7745098039215685,0.5601120336112039,15,2,6,12,0.8823529411764706,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.7745098039215685,0.2420690739527344,0.6285216659889556,0.1651112950057722
a_efficientnetb7_decision_tree,A,decision_tree,3,308,34,924160,8,0.7352941176470589,0.7567567567567568,0.7567567567567568,0.7096774193548387,0.7332170880557978,0.7326388888888888,0.4677201975923933,11,5,4,14,0.6875,0.7777777777777778,0.7333333333333333,0.7368421052631579,0.7326388888888888,0.2198891519801691,65.590390807949,0.0092277720104902
a_efficientnetb7_rbf_svm,A,rbf_svm,3,308,34,924160,8,0.9117647058823528,0.9230769230769232,0.9230769230769232,0.896551724137931,0.9098143236074272,0.90625,0.8345229603962802,13,3,0,18,0.8125,1.0,1.0,0.8571428571428571,0.9756944444444444,0.2198891519801691,18.56107008300023,6.419319260981865
a_efficientnetb7_linear_svm,A,linear_svm,3,308,34,924160,8,0.8823529411764706,0.9,0.9,0.8571428571428571,0.8785714285714286,0.875,0.7833494518006403,12,4,0,18,0.75,1.0,1.0,0.8181818181818182,0.9895833333333334,0.2198891519801691,17.84826525201788,2.9853555370355025
a_efficientnetb7_mlp,A,mlp,3,308,34,924160,8,0.6176470588235294,0.48,0.48,0.6976744186046512,0.5888372093023255,0.6354166666666666,0.3343239249178658,15,1,12,6,0.9375,0.3333333333333333,0.5555555555555556,0.8571428571428571,0.8003472222222222,0.2198891519801691,25.281310524966106,0.0697683339822106
a_efficientnetb7_logistic,A,logistic,3,308,34,924160,8,0.8823529411764706,0.9,0.9,0.8571428571428571,0.8785714285714286,0.875,0.7833494518006403,12,4,0,18,0.75,1.0,1.0,0.8181818181818182,0.9756944444444444,0.2198891519801691,3.346740319975652,0.0363454300095327
a_efficientnetb7_random_forest,A,random_forest,3,308,34,924160,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9097222222222222,0.8237460196403346,14,2,1,17,0.875,0.9444444444444444,0.9333333333333332,0.8947368421052632,0.9652777777777778,0.2198891519801691,5.086575428023934,0.0186332340235821
a_efficientnetb7_adaboost,A,adaboost,3,308,34,924160,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,1.0,0.2198891519801691,840.9793744860217,0.4663617280311882
a_efficientnetb7_gaussian_nb,A,gaussian_nb,3,308,34,924160,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8784722222222222,0.7676817813784025,13,3,1,17,0.8125,0.9444444444444444,0.9285714285714286,0.85,0.8784722222222222,0.2198891519801691,0.6282665079925209,0.1622659509885125
a_efficientnetb7_decision_tree,A,decision_tree,4,308,34,924160,8,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7673611111111112,0.5347222222222222,13,3,5,13,0.8125,0.7222222222222222,0.7222222222222222,0.8125,0.7673611111111112,0.2228649030439555,59.970713465998415,0.0092830499634146
a_efficientnetb7_rbf_svm,A,rbf_svm,4,308,34,924160,8,0.9117647058823528,0.9230769230769232,0.9230769230769232,0.896551724137931,0.9098143236074272,0.90625,0.8345229603962802,13,3,0,18,0.8125,1.0,1.0,0.8571428571428571,0.96875,0.2228649030439555,18.78299016400706,6.421787191997282
a_efficientnetb7_linear_svm,A,linear_svm,4,308,34,924160,8,0.9117647058823528,0.9230769230769232,0.9230769230769232,0.896551724137931,0.9098143236074272,0.90625,0.8345229603962802,13,3,0,18,0.8125,1.0,1.0,0.8571428571428571,0.9756944444444444,0.2228649030439555,18.337604820961133,3.1032407869934104
a_efficientnetb7_mlp,A,mlp,4,308,34,924160,8,0.7352941176470589,0.6666666666666666,0.6666666666666666,0.7804878048780488,0.7235772357723578,0.75,0.565685424949238,16,0,9,9,1.0,0.5,0.64,1.0,0.8472222222222222,0.2228649030439555,25.327055807982106,0.0646649640402756
a_efficientnetb7_logistic,A,logistic,4,308,34,924160,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,0.9861111111111112,0.2228649030439555,3.1940624970011413,0.0240364230121485
a_efficientnetb7_random_forest,A,random_forest,4,308,34,924160,8,0.9705882352941176,0.972972972972973,0.972972972972973,0.967741935483871,0.970357454228422,0.96875,0.9424212936563148,15,1,0,18,0.9375,1.0,1.0,0.9473684210526316,0.984375,0.2228649030439555,5.140624362975359,0.0188820299808867
a_efficientnetb7_adaboost,A,adaboost,4,308,34,924160,8,0.9705882352941176,0.972972972972973,0.972972972972973,0.967741935483871,0.970357454228422,0.96875,0.9424212936563148,15,1,0,18,0.9375,1.0,1.0,0.9473684210526316,0.9895833333333334,0.2228649030439555,841.1637303510215,0.4673990710289217
a_efficientnetb7_gaussian_nb,A,gaussian_nb,4,308,34,924160,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8506944444444444,0.7050707456243541,13,3,2,16,0.8125,0.8888888888888888,0.8666666666666667,0.8421052631578947,0.8506944444444444,0.2228649030439555,0.620542160992045,0.1618881309987045
a_efficientnetb7_decision_tree,A,decision_tree,5,308,34,924160,8,0.7352941176470589,0.7428571428571429,0.7428571428571429,0.7272727272727273,0.7350649350649351,0.7361111111111112,0.4714045207910317,12,4,5,13,0.75,0.7222222222222222,0.7058823529411765,0.7647058823529411,0.7361111111111112,0.223265659995377,59.97628975601401,0.009226188994944
a_efficientnetb7_rbf_svm,A,rbf_svm,5,308,34,924160,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8263888888888888,0.6527777777777778,14,2,4,14,0.875,0.7777777777777778,0.7777777777777778,0.875,0.9409722222222222,0.223265659995377,18.97099655302009,6.402552241983358
a_efficientnetb7_linear_svm,A,linear_svm,5,308,34,924160,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8506944444444444,0.7050707456243541,13,3,2,16,0.8125,0.8888888888888888,0.8666666666666667,0.8421052631578947,0.9444444444444444,0.223265659995377,17.734865291044116,3.028691852989141
a_efficientnetb7_mlp,A,mlp,5,308,34,924160,8,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.8125,0.8229166666666667,0.8229166666666667,0.6458333333333334,13,3,3,15,0.8125,0.8333333333333334,0.8125,0.8333333333333334,0.9270833333333334,0.223265659995377,86.88345940195723,0.0624575559631921
a_efficientnetb7_logistic,A,logistic,5,308,34,924160,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8819444444444444,0.7638888888888888,14,2,2,16,0.875,0.8888888888888888,0.875,0.8888888888888888,0.9652777777777778,0.223265659995377,3.341568175994325,0.0443309289985336
a_efficientnetb7_random_forest,A,random_forest,5,308,34,924160,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9097222222222222,0.8237460196403346,14,2,1,17,0.875,0.9444444444444444,0.9333333333333332,0.8947368421052632,0.984375,0.223265659995377,5.103250028041657,0.0186826179851777
a_efficientnetb7_adaboost,A,adaboost,5,308,34,924160,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8263888888888888,0.6527777777777778,14,2,4,14,0.875,0.7777777777777778,0.7777777777777778,0.875,0.9166666666666666,0.223265659995377,845.1634599840036,0.4671710400143638
a_efficientnetb7_gaussian_nb,A,gaussian_nb,5,308,34,924160,8,0.7647058823529411,0.7333333333333333,0.7333333333333333,0.7894736842105263,0.7614035087719297,0.7743055555555556,0.5730056175208387,15,1,7,11,0.9375,0.6111111111111112,0.6818181818181818,0.9166666666666666,0.7743055555555556,0.223265659995377,0.6224885149858892,0.1615727060125209
a_efficientnetb7_decision_tree,A,decision_tree,6,308,34,924160,8,0.6764705882352942,0.6666666666666666,0.6666666666666666,0.6857142857142857,0.6761904761904762,0.6764705882352942,0.3535533905932738,12,5,6,11,0.7058823529411765,0.6470588235294118,0.6666666666666666,0.6875,0.676470588235294,0.2229703529737889,73.61008993996074,0.0092978550237603
a_efficientnetb7_rbf_svm,A,rbf_svm,6,308,34,924160,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.8892733564013842,0.2229703529737889,18.57186406798428,6.224847956968006
a_efficientnetb7_linear_svm,A,linear_svm,6,308,34,924160,8,0.7941176470588235,0.8,0.8,0.7878787878787878,0.793939393939394,0.7941176470588235,0.5892556509887896,13,4,3,14,0.7647058823529411,0.8235294117647058,0.8125,0.7777777777777778,0.9031141868512113,0.2229703529737889,18.10303464304889,3.011616119998507
a_efficientnetb7_mlp,A,mlp,6,308,34,924160,8,0.7352941176470589,0.7428571428571429,0.7428571428571429,0.7272727272727273,0.7350649350649351,0.7352941176470589,0.4714045207910317,12,5,4,13,0.7058823529411765,0.7647058823529411,0.75,0.7222222222222222,0.8096885813148789,0.2229703529737889,25.41646704799496,0.060866967018228
a_efficientnetb7_logistic,A,logistic,6,308,34,924160,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.8927335640138407,0.2229703529737889,3.452524089021608,0.0228287469944916
a_efficientnetb7_random_forest,A,random_forest,6,308,34,924160,8,0.9117647058823528,0.9032258064516128,0.9032258064516128,0.918918918918919,0.911072362685266,0.9117647058823528,0.8366600265340755,17,0,3,14,1.0,0.8235294117647058,0.85,1.0,0.9342560553633218,0.2229703529737889,5.112275143968873,0.0187841409933753
a_efficientnetb7_adaboost,A,adaboost,6,308,34,924160,8,0.7941176470588235,0.8,0.8,0.7878787878787878,0.793939393939394,0.7941176470588235,0.5892556509887896,13,4,3,14,0.7647058823529411,0.8235294117647058,0.8125,0.7777777777777778,0.9100346020761244,0.2229703529737889,840.9153164660092,0.4718607679824345
a_efficientnetb7_gaussian_nb,A,gaussian_nb,6,308,34,924160,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.7647058823529411,0.2229703529737889,0.625067715998739,0.1626098690321669
a_efficientnetb7_decision_tree,A,decision_tree,7,308,34,924160,8,0.5588235294117647,0.5454545454545454,0.5454545454545454,0.5714285714285714,0.5584415584415584,0.5588235294117647,0.1178511301977579,10,7,8,9,0.5882352941176471,0.5294117647058824,0.5555555555555556,0.5625,0.5588235294117647,0.2202645739889703,63.93449734902242,0.0093334789853543
a_efficientnetb7_rbf_svm,A,rbf_svm,7,308,34,924160,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882352,0.9230769230769232,0.7619047619047619,0.8096885813148789,0.2202645739889703,18.64200853201328,6.199989440036006
a_efficientnetb7_linear_svm,A,linear_svm,7,308,34,924160,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8529411764705882,0.7171371656006361,13,4,1,16,0.7647058823529411,0.9411764705882352,0.9285714285714286,0.8,0.8581314878892733,0.2202645739889703,17.463285070029087,2.8168238929938525
a_efficientnetb7_mlp,A,mlp,7,308,34,924160,8,0.7058823529411765,0.6875,0.6875,0.7222222222222222,0.7048611111111112,0.7058823529411764,0.4146442144313646,13,4,6,11,0.7647058823529411,0.6470588235294118,0.6842105263157895,0.7333333333333333,0.7958477508650519,0.2202645739889703,26.869978679984342,0.0649671390419825
a_efficientnetb7_logistic,A,logistic,7,308,34,924160,8,0.7647058823529411,0.7894736842105263,0.7894736842105263,0.7333333333333333,0.7614035087719297,0.7647058823529411,0.5447047794019222,11,6,2,15,0.6470588235294118,0.8823529411764706,0.8461538461538461,0.7142857142857143,0.8373702422145328,0.2202645739889703,3.091352832969278,0.0391957960091531
a_efficientnetb7_random_forest,A,random_forest,7,308,34,924160,8,0.7941176470588235,0.8,0.8,0.7878787878787878,0.793939393939394,0.7941176470588235,0.5892556509887896,13,4,3,14,0.7647058823529411,0.8235294117647058,0.8125,0.7777777777777778,0.8442906574394464,0.2202645739889703,5.11453189200256,0.0187054609996266
a_efficientnetb7_adaboost,A,adaboost,7,308,34,924160,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.8823529411764706,0.2202645739889703,840.7113328790292,0.4703442880418151
a_efficientnetb7_gaussian_nb,A,gaussian_nb,7,308,34,924160,8,0.7647058823529411,0.75,0.75,0.7777777777777778,0.7638888888888888,0.7647058823529411,0.533113989983183,14,3,5,12,0.8235294117647058,0.7058823529411765,0.7368421052631579,0.8,0.7647058823529411,0.2202645739889703,0.625198771012947,0.1633886140189133
a_efficientnetb7_decision_tree,A,decision_tree,8,308,34,924160,8,0.8529411764705882,0.8387096774193549,0.8387096774193549,0.8648648648648649,0.85178727114211,0.8529411764705882,0.7171371656006361,16,1,4,13,0.9411764705882352,0.7647058823529411,0.8,0.9285714285714286,0.8529411764705882,0.2252760629635304,65.6748358909972,0.0092386460164561
a_efficientnetb7_rbf_svm,A,rbf_svm,8,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.972318339100346,0.2252760629635304,18.642498500994407,6.4449092440190725
a_efficientnetb7_linear_svm,A,linear_svm,8,308,34,924160,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9930795847750864,0.2252760629635304,18.04903685400496,2.9826823949697427
a_efficientnetb7_mlp,A,mlp,8,308,34,924160,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9965397923875432,0.2252760629635304,119.8025686200126,0.06606024998473
a_efficientnetb7_logistic,A,logistic,8,308,34,924160,8,0.9705882352941176,0.9714285714285714,0.9714285714285714,0.9696969696969696,0.9705627705627706,0.9705882352941176,0.9428090415820634,16,1,0,17,0.9411764705882352,1.0,1.0,0.9444444444444444,0.9930795847750864,0.2252760629635304,3.361149110016413,0.0322534699807874
a_efficientnetb7_random_forest,A,random_forest,8,308,34,924160,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9844290657439446,0.2252760629635304,5.146279088046867,0.018704923975747
a_efficientnetb7_adaboost,A,adaboost,8,308,34,924160,8,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.9142857142857144,0.9116883116883115,0.9117647058823528,0.8249579113843054,16,1,2,15,0.9411764705882352,0.8823529411764706,0.8888888888888888,0.9375,0.9342560553633216,0.2252760629635304,841.3557687900029,0.4717096239910461
a_efficientnetb7_gaussian_nb,A,gaussian_nb,8,308,34,924160,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8235294117647058,0.6515837655350015,15,2,4,13,0.8823529411764706,0.7647058823529411,0.7894736842105263,0.8666666666666667,0.8235294117647058,0.2252760629635304,0.6223713619983755,0.1628690490033477
a_efficientnetb7_decision_tree,A,decision_tree,9,308,34,924160,8,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.75,0.7638888888888888,0.7647058823529411,0.533113989983183,12,5,3,14,0.7058823529411765,0.8235294117647058,0.8,0.7368421052631579,0.7647058823529411,0.2240438790176995,66.32797568896785,0.0093339700251817
a_efficientnetb7_rbf_svm,A,rbf_svm,9,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.944636678200692,0.2240438790176995,18.585201670997776,6.519462077005301
a_efficientnetb7_linear_svm,A,linear_svm,9,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9100346020761244,0.2240438790176995,18.13239698496181,2.934535912005231
a_efficientnetb7_mlp,A,mlp,9,308,34,924160,8,0.7941176470588235,0.7741935483870968,0.7741935483870968,0.8108108108108109,0.7925021795989537,0.7941176470588236,0.5976143046671968,15,2,5,12,0.8823529411764706,0.7058823529411765,0.75,0.8571428571428571,0.8356401384083044,0.2240438790176995,25.24279516696697,0.063957328966353
a_efficientnetb7_logistic,A,logistic,9,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.903114186851211,0.2240438790176995,3.3834654110250995,0.0309829549514688
a_efficientnetb7_random_forest,A,random_forest,9,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9325259515570934,0.2240438790176995,5.149818781006616,0.0187762170098721
a_efficientnetb7_adaboost,A,adaboost,9,308,34,924160,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9100346020761244,0.2240438790176995,841.6915668150177,0.4662908219615929
