experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_xception_linear_svm,A,linear_svm,2,307,35,204800,8,0.9428571428571428,0.9473684210526316,0.9473684210526316,0.9375,0.9424342105263156,0.9411764705882352,0.8911327886790068,15,2,0,18,0.8823529411764706,1.0,1.0,0.9,0.9444444444444444,0.0554245730163529,3.677179077989422,0.6081415159860626
a_xception_mlp,A,mlp,2,307,35,204800,8,0.8285714285714286,0.8235294117647058,0.8235294117647058,0.8333333333333334,0.8284313725490196,0.8300653594771241,0.6622986417652335,15,2,4,14,0.8823529411764706,0.7777777777777778,0.7894736842105263,0.875,0.9444444444444444,0.0554245730163529,9.093592405959498,0.0149668049998581
a_xception_logistic,A,logistic,2,307,35,204800,8,0.9142857142857144,0.918918918918919,0.918918918918919,0.9090909090909092,0.914004914004914,0.9133986928104576,0.8295126552802181,15,2,1,17,0.8823529411764706,0.9444444444444444,0.9375,0.8947368421052632,0.957516339869281,0.0554245730163529,1.4109361310256645,0.016024391981773
a_xception_random_forest,A,random_forest,2,307,35,204800,8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.857843137254902,0.7156862745098039,15,2,3,15,0.8823529411764706,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.9101307189542484,0.0554245730163529,1.2834399249986743,0.011253711010795
a_xception_adaboost,A,adaboost,2,307,35,204800,8,0.8,0.8108108108108109,0.8108108108108109,0.7878787878787878,0.7993447993447993,0.7990196078431373,0.6000032249655333,13,4,3,15,0.7647058823529411,0.8333333333333334,0.8125,0.7894736842105263,0.8888888888888888,0.0554245730163529,67.02934698102763,0.1092926440178416
a_xception_gaussian_nb,A,gaussian_nb,2,307,35,204800,8,0.6571428571428571,0.6666666666666666,0.6666666666666666,0.6470588235294118,0.6568627450980392,0.6568627450980392,0.3137254901960784,11,6,6,12,0.6470588235294118,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.6568627450980391,0.0554245730163529,0.1472861699876375,0.0307697440148331
a_xception_decision_tree,A,decision_tree,3,308,34,204800,8,0.6470588235294118,0.6842105263157895,0.6842105263157895,0.6,0.6421052631578947,0.6423611111111112,0.2887610370322431,9,7,5,13,0.5625,0.7222222222222222,0.6428571428571429,0.65,0.6423611111111112,0.0558507950045168,4.989351850992534,0.002338171005249
a_xception_rbf_svm,A,rbf_svm,3,308,34,204800,8,0.8235294117647058,0.85,0.85,0.7857142857142857,0.8178571428571428,0.8159722222222222,0.6600444454986877,11,5,1,17,0.6875,0.9444444444444444,0.9166666666666666,0.7727272727272727,0.9583333333333334,0.0558507950045168,3.972807131009176,1.6636364480364136
a_xception_linear_svm,A,linear_svm,3,308,34,204800,8,0.7941176470588235,0.8372093023255814,0.8372093023255814,0.72,0.7786046511627907,0.78125,0.6363961030678927,9,7,0,18,0.5625,1.0,1.0,0.72,0.9722222222222222,0.0558507950045168,3.699621219013352,0.5948309379746206
a_xception_mlp,A,mlp,3,308,34,204800,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9097222222222222,0.8237460196403346,14,2,1,17,0.875,0.9444444444444444,0.9333333333333332,0.8947368421052632,0.9513888888888888,0.0558507950045168,13.783824095036834,0.0144571929704397
a_xception_logistic,A,logistic,3,308,34,204800,8,0.8235294117647058,0.85,0.85,0.7857142857142857,0.8178571428571428,0.8159722222222222,0.6600444454986877,11,5,1,17,0.6875,0.9444444444444444,0.9166666666666666,0.7727272727272727,0.9722222222222222,0.0558507950045168,1.6948543399921618,0.0252986160339787
a_xception_random_forest,A,random_forest,3,308,34,204800,8,0.9117647058823528,0.9230769230769232,0.9230769230769232,0.896551724137931,0.9098143236074272,0.90625,0.8345229603962802,13,3,0,18,0.8125,1.0,1.0,0.8571428571428571,0.9045138888888888,0.0558507950045168,1.2390581400250085,0.0115361690404824
a_xception_adaboost,A,adaboost,3,308,34,204800,8,0.7647058823529411,0.7894736842105263,0.7894736842105263,0.7333333333333333,0.7614035087719297,0.7604166666666667,0.5282214092053228,11,5,3,15,0.6875,0.8333333333333334,0.7857142857142857,0.75,0.9236111111111112,0.0558507950045168,67.12485134997405,0.1036462019546888
a_xception_gaussian_nb,A,gaussian_nb,3,308,34,204800,8,0.6176470588235294,0.6829268292682927,0.6829268292682927,0.5185185185185185,0.6007226738934056,0.6076388888888888,0.2296863493117666,7,9,4,14,0.4375,0.7777777777777778,0.6363636363636364,0.6086956521739131,0.6076388888888888,0.0558507950045168,0.1492513930425048,0.0266217970056459
a_xception_decision_tree,A,decision_tree,4,308,34,204800,8,0.6764705882352942,0.6451612903225806,0.6451612903225806,0.7027027027027027,0.6739319965126417,0.6840277777777778,0.3780317683846397,13,3,8,10,0.8125,0.5555555555555556,0.6190476190476191,0.7692307692307693,0.6840277777777778,0.0545641179778613,6.416197569982614,0.0024333500186912
a_xception_rbf_svm,A,rbf_svm,4,308,34,204800,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,0.9861111111111112,0.0545641179778613,3.939856063050684,1.8531239969888704
a_xception_linear_svm,A,linear_svm,4,308,34,204800,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,0.9930555555555556,0.0545641179778613,3.785003691038584,0.635679588012863
a_xception_mlp,A,mlp,4,308,34,204800,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,1.0,0.0545641179778613,12.421323009999467,0.0141187690314836
a_xception_logistic,A,logistic,4,308,34,204800,8,0.9411764705882352,0.9473684210526316,0.9473684210526316,0.9333333333333332,0.9403508771929824,0.9375,0.8874119674649423,14,2,0,18,0.875,1.0,1.0,0.9,0.9861111111111112,0.0545641179778613,1.2112115849740803,0.0081396410241723
a_xception_random_forest,A,random_forest,4,308,34,204800,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9409722222222222,0.8819444444444444,15,1,1,17,0.9375,0.9444444444444444,0.9375,0.9444444444444444,0.9826388888888888,0.0545641179778613,1.2654949250281788,0.0113696180051192
a_xception_adaboost,A,adaboost,4,308,34,204800,8,0.9705882352941176,0.972972972972973,0.972972972972973,0.967741935483871,0.970357454228422,0.96875,0.9424212936563148,15,1,0,18,0.9375,1.0,1.0,0.9473684210526316,0.9965277777777778,0.0545641179778613,67.0218174449983,0.1037271260283887
a_xception_gaussian_nb,A,gaussian_nb,4,308,34,204800,8,0.6470588235294118,0.6842105263157895,0.6842105263157895,0.6,0.6421052631578947,0.6423611111111112,0.2887610370322431,9,7,5,13,0.5625,0.7222222222222222,0.6428571428571429,0.65,0.6423611111111112,0.0545641179778613,0.1467048290069215,0.0294737070216797
a_xception_decision_tree,A,decision_tree,5,308,34,204800,8,0.7058823529411765,0.6875,0.6875,0.7222222222222222,0.7048611111111112,0.7118055555555556,0.4296200794869959,13,3,7,11,0.8125,0.6111111111111112,0.65,0.7857142857142857,0.7118055555555556,0.0545486990013159,5.029391093994491,0.0024559060111641
a_xception_rbf_svm,A,rbf_svm,5,308,34,204800,8,0.9117647058823528,0.9142857142857144,0.9142857142857144,0.9090909090909092,0.9116883116883115,0.9131944444444444,0.8249579113843054,15,1,2,16,0.9375,0.8888888888888888,0.8823529411764706,0.9411764705882352,0.9513888888888888,0.0545486990013159,3.969192005984951,1.7513099359930493
a_xception_linear_svm,A,linear_svm,5,308,34,204800,8,0.9705882352941176,0.9714285714285714,0.9714285714285714,0.9696969696969696,0.9705627705627706,0.9722222222222222,0.9428090415820634,16,0,1,17,1.0,0.9444444444444444,0.9411764705882352,1.0,0.9965277777777778,0.0545486990013159,3.6361112620215854,0.6370777509873733
a_xception_mlp,A,mlp,5,308,34,204800,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9409722222222222,0.8819444444444444,15,1,1,17,0.9375,0.9444444444444444,0.9375,0.9444444444444444,0.9861111111111112,0.0545486990013159,13.80834320699796,0.0146123389713466
a_xception_logistic,A,logistic,5,308,34,204800,8,0.9705882352941176,0.9714285714285714,0.9714285714285714,0.9696969696969696,0.9705627705627706,0.9722222222222222,0.9428090415820634,16,0,1,17,1.0,0.9444444444444444,0.9411764705882352,1.0,0.9965277777777778,0.0545486990013159,1.4991796789690852,0.0223388000158593
a_xception_random_forest,A,random_forest,5,308,34,204800,8,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.9142857142857144,0.9116883116883115,0.9166666666666669,0.837707816583391,16,0,3,15,1.0,0.8333333333333334,0.8421052631578947,1.0,0.9739583333333334,0.0545486990013159,1.2462459650123492,0.0114349799696356
a_xception_adaboost,A,adaboost,5,308,34,204800,8,0.7941176470588235,0.8108108108108109,0.8108108108108109,0.7741935483870968,0.7925021795989537,0.7916666666666667,0.5863954716083737,12,4,3,15,0.75,0.8333333333333334,0.8,0.7894736842105263,0.9131944444444444,0.0545486990013159,67.13688892498612,0.1061253980151377
a_xception_gaussian_nb,A,gaussian_nb,5,308,34,204800,8,0.7058823529411765,0.7222222222222222,0.7222222222222222,0.6875,0.7048611111111112,0.7048611111111112,0.4097222222222222,11,5,5,13,0.6875,0.7222222222222222,0.6875,0.7222222222222222,0.7048611111111112,0.0545486990013159,0.1474030000390485,0.0273488490493036
a_xception_decision_tree,A,decision_tree,6,308,34,204800,8,0.6176470588235294,0.6060606060606061,0.6060606060606061,0.6285714285714286,0.6173160173160173,0.6176470588235294,0.2357022603955158,11,6,7,10,0.6470588235294118,0.5882352941176471,0.6111111111111112,0.625,0.6176470588235294,0.05551789898891,5.580302813963499,0.002427923027426
a_xception_rbf_svm,A,rbf_svm,6,308,34,204800,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8235294117647058,0.6515837655350015,15,2,4,13,0.8823529411764706,0.7647058823529411,0.7894736842105263,0.8666666666666667,0.9065743944636676,0.05551789898891,3.970751253014896,1.7335880210157484
a_xception_linear_svm,A,linear_svm,6,308,34,204800,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9342560553633218,0.05551789898891,3.586801888013724,0.591697119991295
a_xception_mlp,A,mlp,6,308,34,204800,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9013840830449826,0.05551789898891,12.377515906002373,0.0149045650032348
a_xception_logistic,A,logistic,6,308,34,204800,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9480968858131488,0.05551789898891,1.3355232719914056,0.0251143269706517
a_xception_random_forest,A,random_forest,6,308,34,204800,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.897923875432526,0.05551789898891,1.262525785015896,0.0113993490231223
a_xception_adaboost,A,adaboost,6,308,34,204800,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9117647058823528,0.8366600265340755,14,3,0,17,0.8235294117647058,1.0,1.0,0.85,0.9965397923875432,0.05551789898891,67.13133567402838,0.1037613690132275
a_xception_gaussian_nb,A,gaussian_nb,6,308,34,204800,8,0.6764705882352942,0.7317073170731707,0.7317073170731707,0.5925925925925926,0.6621499548328816,0.6764705882352942,0.3872983346207416,8,9,2,15,0.4705882352941176,0.8823529411764706,0.8,0.625,0.6764705882352942,0.05551789898891,0.1505761090083979,0.0299847639980725
a_xception_decision_tree,A,decision_tree,7,308,34,204800,8,0.7941176470588235,0.7878787878787878,0.7878787878787878,0.8,0.793939393939394,0.7941176470588235,0.5892556509887896,14,3,4,13,0.8235294117647058,0.7647058823529411,0.7777777777777778,0.8125,0.7941176470588235,0.0543242340208962,5.604150404979009,0.0023673300165683
a_xception_rbf_svm,A,rbf_svm,7,308,34,204800,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.8961937716262975,0.0543242340208962,3.9133605560055,1.767772683990188
a_xception_linear_svm,A,linear_svm,7,308,34,204800,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.9065743944636678,0.0543242340208962,3.535252122033853,0.5818215440376662
a_xception_mlp,A,mlp,7,308,34,204800,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8823529411764706,0.7867957924694431,13,4,0,17,0.7647058823529411,1.0,1.0,0.8095238095238095,0.7993079584775086,0.0543242340208962,13.170851843024138,0.0163704639999195
a_xception_logistic,A,logistic,7,308,34,204800,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.8650519031141868,0.0543242340208962,1.4477008570102043,0.0283454740419983
a_xception_random_forest,A,random_forest,7,308,34,204800,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882352,0.9230769230769232,0.7619047619047619,0.8633217993079585,0.0543242340208962,1.2569969770265743,0.0113997349981218
a_xception_adaboost,A,adaboost,7,308,34,204800,8,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5294117647058824,13,4,4,13,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8615916955017301,0.0543242340208962,67.22954312397633,0.105168444046285
a_xception_gaussian_nb,A,gaussian_nb,7,308,34,204800,8,0.6176470588235294,0.6486486486486487,0.6486486486486487,0.5806451612903226,0.6146469049694856,0.6176470588235294,0.2390457218668787,9,8,5,12,0.5294117647058824,0.7058823529411765,0.6428571428571429,0.6,0.6176470588235294,0.0543242340208962,0.1479162850300781,0.0275354899931699
a_xception_decision_tree,A,decision_tree,8,308,34,204800,8,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.2941176470588235,11,6,6,11,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294117,0.0493674630415625,6.226811507018283,0.0024242990184575
a_xception_rbf_svm,A,rbf_svm,8,308,34,204800,8,0.9117647058823528,0.9142857142857144,0.9142857142857144,0.9090909090909092,0.9116883116883115,0.9117647058823528,0.8249579113843054,15,2,1,16,0.8823529411764706,0.9411764705882352,0.9375,0.8888888888888888,0.9792387543252596,0.0493674630415625,4.036800645990297,1.7753467860165983
a_xception_linear_svm,A,linear_svm,8,308,34,204800,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.986159169550173,0.0493674630415625,3.701401362020988,0.5952148620272055
a_xception_mlp,A,mlp,8,308,34,204800,8,0.9705882352941176,0.9696969696969696,0.9696969696969696,0.9714285714285714,0.9705627705627706,0.9705882352941176,0.9428090415820634,17,0,1,16,1.0,0.9411764705882352,0.9444444444444444,1.0,1.0,0.0493674630415625,12.711535301001277,0.0154984489781782
a_xception_logistic,A,logistic,8,308,34,204800,8,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.9142857142857144,0.9116883116883115,0.9117647058823528,0.8249579113843054,16,1,2,15,0.9411764705882352,0.8823529411764706,0.8888888888888888,0.9375,0.9896193771626296,0.0493674630415625,1.5017914700438268,0.0164003469981253
a_xception_random_forest,A,random_forest,8,308,34,204800,8,0.8529411764705882,0.8387096774193549,0.8387096774193549,0.8648648648648649,0.85178727114211,0.8529411764705882,0.7171371656006361,16,1,4,13,0.9411764705882352,0.7647058823529411,0.8,0.9285714285714286,0.9653979238754326,0.0493674630415625,1.2373761100461709,0.0113785589928738
a_xception_adaboost,A,adaboost,8,308,34,204800,8,0.9411764705882352,0.9375,0.9375,0.9444444444444444,0.9409722222222222,0.9411764705882352,0.8885233166386385,17,0,2,15,1.0,0.8823529411764706,0.8947368421052632,1.0,1.0,0.0493674630415625,66.91247513599228,0.1047103280434385
a_xception_gaussian_nb,A,gaussian_nb,8,308,34,204800,8,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.7368421052631579,0.7017543859649122,0.7058823529411764,0.4236592728681617,14,3,7,10,0.8235294117647058,0.5882352941176471,0.6666666666666666,0.7692307692307693,0.7058823529411765,0.0493674630415625,0.1471639340161346,0.0253093980136327
a_xception_decision_tree,A,decision_tree,9,308,34,204800,8,0.7941176470588235,0.8108108108108109,0.8108108108108109,0.7741935483870968,0.7925021795989537,0.7941176470588236,0.5976143046671968,12,5,2,15,0.7058823529411765,0.8823529411764706,0.8571428571428571,0.75,0.7941176470588235,0.0548067950294353,5.1704044949729,0.0024595169816166
a_xception_rbf_svm,A,rbf_svm,9,308,34,204800,8,0.9117647058823528,0.9142857142857144,0.9142857142857144,0.9090909090909092,0.9116883116883115,0.9117647058823528,0.8249579113843054,15,2,1,16,0.8823529411764706,0.9411764705882352,0.9375,0.8888888888888888,0.9515570934256056,0.0548067950294353,4.306059324007947,1.7848877430078574
a_xception_linear_svm,A,linear_svm,9,308,34,204800,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,14,3,3,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9688581314878892,0.0548067950294353,3.687421147013083,0.5960893510491587
a_xception_mlp,A,mlp,9,308,34,204800,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9550173010380624,0.0548067950294353,12.67608438699972,0.0150938119622878
a_xception_logistic,A,logistic,9,308,34,204800,8,0.8529411764705882,0.8571428571428571,0.8571428571428571,0.8484848484848485,0.8528138528138528,0.8529411764705882,0.7071067811865476,14,3,2,15,0.8235294117647058,0.8823529411764706,0.875,0.8333333333333334,0.9619377162629758,0.0548067950294353,1.570041892002337,0.0251301079988479
a_xception_random_forest,A,random_forest,9,308,34,204800,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9602076124567474,0.0548067950294353,1.2428323929780165,0.0114576840423978
a_xception_adaboost,A,adaboost,9,308,34,204800,8,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.8125,0.8229166666666667,0.8235294117647058,0.6515837655350015,13,4,2,15,0.7647058823529411,0.8823529411764706,0.8666666666666667,0.7894736842105263,0.8996539792387543,0.0548067950294353,67.19482334103668,0.1044328489806503
a_xception_gaussian_nb,A,gaussian_nb,9,308,34,204800,8,0.6470588235294118,0.6842105263157895,0.6842105263157895,0.6,0.6421052631578947,0.6470588235294117,0.3026137663344012,9,8,4,13,0.5294117647058824,0.7647058823529411,0.6923076923076923,0.6190476190476191,0.6470588235294117,0.0548067950294353,0.1484449579729698,0.0285046849749051
a_xception_decision_tree,A,decision_tree,10,308,34,204800,8,0.7352941176470589,0.7428571428571429,0.7428571428571429,0.7272727272727273,0.7350649350649351,0.7352941176470589,0.4714045207910317,12,5,4,13,0.7058823529411765,0.7647058823529411,0.75,0.7222222222222222,0.7352941176470587,0.0555237379739992,5.670874656003434,0.0023676619748584
a_xception_rbf_svm,A,rbf_svm,10,308,34,204800,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882352,0.9230769230769232,0.7619047619047619,0.9757785467128028,0.0555237379739992,3.990646057005506,1.751236284035258
a_xception_linear_svm,A,linear_svm,10,308,34,204800,8,0.8529411764705882,0.8571428571428571,0.8571428571428571,0.8484848484848485,0.8528138528138528,0.8529411764705882,0.7071067811865476,14,3,2,15,0.8235294117647058,0.8823529411764706,0.875,0.8333333333333334,0.9342560553633218,0.0555237379739992,3.886553410964552,0.5999909940292127
a_xception_mlp,A,mlp,10,308,34,204800,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882352,0.9230769230769232,0.7619047619047619,0.972318339100346,0.0555237379739992,12.771003102010582,0.0155254389974288
a_xception_logistic,A,logistic,10,308,34,204800,8,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.8125,0.8229166666666667,0.8235294117647058,0.6515837655350015,13,4,2,15,0.7647058823529411,0.8823529411764706,0.8666666666666667,0.7894736842105263,0.9550173010380624,0.0555237379739992,1.3894969740067609,0.0253124029841274
a_xception_random_forest,A,random_forest,10,308,34,204800,8,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.8125,0.8229166666666667,0.8235294117647058,0.6515837655350015,13,4,2,15,0.7647058823529411,0.8823529411764706,0.8666666666666667,0.7894736842105263,0.9515570934256056,0.0555237379739992,1.2393475999706425,0.0115040650125592
a_xception_adaboost,A,adaboost,10,308,34,204800,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9757785467128028,0.0555237379739992,67.33223694498884,0.1045024070190265
a_xception_gaussian_nb,A,gaussian_nb,10,308,34,204800,8,0.6764705882352942,0.6666666666666666,0.6666666666666666,0.6857142857142857,0.6761904761904762,0.6764705882352942,0.3535533905932738,12,5,6,11,0.7058823529411765,0.6470588235294118,0.6666666666666666,0.6875,0.676470588235294,0.0555237379739992,0.1491598360007628,0.0266461279825307
a_vgg16_decision_tree,A,decision_tree,1,307,35,25088,8,0.5142857142857142,0.5405405405405406,0.5405405405405406,0.4848484848484848,0.5126945126945127,0.5130718954248366,0.0262296491788211,8,9,8,10,0.4705882352941176,0.5555555555555556,0.5,0.5263157894736842,0.5130718954248366,0.0084586329758167,0.3069966180482879,0.0006066059577278
a_vgg16_rbf_svm,A,rbf_svm,1,307,35,25088,8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.857843137254902,0.7156862745098039,15,2,3,15,0.8823529411764706,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.9084967320261438,0.0084586329758167,0.3076117110322229,0.2743413349962793
a_vgg16_linear_svm,A,linear_svm,1,307,35,25088,8,0.8857142857142857,0.8823529411764706,0.8823529411764706,0.8888888888888888,0.8856209150326797,0.8872549019607843,0.7770533569225758,16,1,3,15,0.9411764705882352,0.8333333333333334,0.8421052631578947,0.9375,0.9117647058823528,0.0084586329758167,0.2938550999970175,0.0453468749765306
