rank_position,experiment,approach,model,extractors,reduction,components,classifier,average_friedman_rank,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,training_seconds_total,prediction_seconds_total,pooled_accuracy,pooled_obstructed_recall,pooled_clear_recall,accuracy_iqr,selection_group
1,b_inceptionresnetv2_pca_300_logistic,B,InceptionResNetV2; PCA-300; logistic regression,InceptionResNetV2,pca,300,logistic,264.9,10,0.8823529411764706,0.9130252100840336,0.9344537815126048,0.9063865546218488,0.0305031599238739,0.8867647058823529,0.918918918918919,0.939102564102564,0.9130748848395908,0.0276549408532478,0.8867647058823529,0.918918918918919,0.939102564102564,0.9130748848395908,0.0276549408532478,0.8823529411764706,0.9032258064516128,0.9303977272727272,0.8977477468386486,0.03647649065623,0.8823529411764706,0.9121118637247668,0.9342303951678952,0.9054113158391196,0.031354782892803,0.8831188725490196,0.9117647058823528,0.9340788398692812,0.9055964052287582,0.0308697904924325,0.7739623629501601,0.8330863409071467,0.8715003459375348,0.8222769423315732,0.0551798012470243,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8507352941176471,0.0757666189422747,0.9444444444444444,1.0,1.0,0.9604575163398692,0.0597730593287464,0.9375,1.0,1.0,0.9590686274509804,0.0602562450798793,0.8517857142857143,0.8885448916408669,0.8947368421052632,0.8746559859988652,0.0522623574335642,0.9519896193771626,0.9618836505190312,0.9774305555555556,0.959449490580546,0.0256248630903738,142.0,25.0,7.0,168.0,0.5673128139460454,0.0024008981417859,0.9064327485380117,0.8502994011976048,0.96,0.05210084033613427,InceptionResNetV2
1,b_inceptionv3_pca_300_logistic,B,InceptionV3; PCA-300; logistic regression,InceptionV3,pca,300,logistic,263.35,10,0.8428571428571429,0.9117647058823528,0.9411764705882352,0.8978991596638654,0.0632051586065318,0.8611842105263158,0.914004914004914,0.9466374269005848,0.9049829220881852,0.0570554468095596,0.8611842105263158,0.914004914004914,0.9466374269005848,0.9049829220881852,0.0570554468095596,0.8363970588235294,0.9087557603686636,0.9364583333333332,0.8887907641062289,0.0721081948658864,0.8425406346749226,0.9113803371867888,0.9408168859649122,0.8968868430972071,0.0641886848256563,0.8423202614379084,0.9107434640522876,0.9401041666666666,0.8971200980392157,0.0629264764187,0.7125769499390255,0.8243519655123199,0.8860450867098179,0.8025335126003241,0.1202166406164182,0.8235294117647058,0.875,0.9402573529411764,0.8569852941176471,0.1110060086576084,0.8970588235294117,0.9444444444444444,0.9861111111111112,0.9372549019607844,0.0565778051002333,0.8999999999999999,0.9354166666666666,0.9861111111111112,0.9318172268907564,0.0608169968412265,0.8375,0.8973684210526316,0.9427083333333331,0.8793589499110095,0.0859247086988825,0.946078431372549,0.9704861111111112,0.987862240484429,0.9642589388696654,0.0281020976458643,143.0,24.0,11.0,164.0,0.5333475689403708,0.0025053048739206,0.8976608187134503,0.8562874251497006,0.9371428571428572,0.09831932773109231,InceptionV3
1,b_mobilenet_pca_300_linear_svm,B,MobileNet; PCA-300; linear SVM,MobileNet,pca,300,linear_svm,274.3,10,0.9117647058823528,0.9277310924369748,0.963655462184874,0.9298319327731092,0.0371404699876348,0.9115479115479116,0.9331436699857754,0.9641148325358851,0.9336649884018304,0.0335255340006412,0.9115479115479116,0.9331436699857754,0.9641148325358851,0.9336649884018304,0.0335255340006412,0.9103896103896104,0.923809523809524,0.9601814516129032,0.9248175160953248,0.0430141054853707,0.9116883116883115,0.9271778955989484,0.9633766433028954,0.9292412522485778,0.0378736754815986,0.9117647058823528,0.9254493464052288,0.9618566176470588,0.9288194444444444,0.0368985161220025,0.8249579113843054,0.8584623113725802,0.9295991674119878,0.864830757652955,0.0678604224833665,0.8768382352941176,0.9099264705882352,0.9411764705882352,0.8981617647058823,0.0788905446878015,0.9419934640522876,0.9722222222222222,1.0,0.9594771241830063,0.0481821467321764,0.934375,0.9722222222222222,1.0,0.9593055555555556,0.0466286680246801,0.8960526315789474,0.91875,0.9427083333333331,0.9129013822434876,0.0592741915794319,0.98351895905421,0.986543637062668,0.995665729527105,0.9840566128412148,0.0167498885988549,150.0,17.0,7.0,168.0,0.0598987628472963,0.0091320058563719,0.9298245614035088,0.8982035928143712,0.96,0.05189075630252116,MobileNet
1,b_mobilenetv2_pca_300_linear_svm,B,MobileNetV2; PCA-300; linear SVM,MobileNetV2,pca,300,linear_svm,276.1,10,0.8922268907563025,0.9411764705882352,0.9411764705882352,0.9300840336134452,0.0388332694602183,0.8974358974358975,0.9411764705882352,0.9444444444444444,0.9319342095812684,0.0387650511038327,0.8974358974358975,0.9411764705882352,0.9444444444444444,0.9319342095812684,0.0387650511038327,0.8908045977011494,0.9375,0.9411764705882352,0.9276379412789147,0.0398698120978325,0.8916692671763666,0.9409722222222222,0.9411764705882352,0.9297860754300916,0.0390032638881684,0.8920036764705882,0.9409722222222222,0.9411764705882352,0.9297998366013072,0.0387674004349202,0.791420757791002,0.8819444444444444,0.8823529411764706,0.8630087028152145,0.0751509413687489,0.9375,0.9411764705882352,0.9411764705882352,0.9216911764705882,0.0578205443580863,0.9411764705882352,0.94281045751634,0.9861111111111112,0.937908496732026,0.0610605074389608,0.934375,0.9393382352941176,0.9852941176470588,0.9374896800825592,0.057699850329505,0.9375,0.9411764705882352,0.9444444444444444,0.9289934394810556,0.0458400229113421,0.9632833525567088,0.9878472222222222,0.995665729527105,0.977575932333718,0.0241354729029871,154.0,13.0,11.0,164.0,0.059095776989124105,0.0085240987827997,0.9298245614035088,0.9221556886227545,0.9371428571428572,0.04894957983193271,MobileNetV2
1,b_nasnetmobile_pca_50_rbf_svm,B,NASNetMobile; PCA-50; RBF SVM,NASNetMobile,pca,50,rbf_svm,262.8,10,0.8529411764705882,0.8823529411764706,0.8848739495798319,0.8743697478991598,0.0270630857683181,0.8648648648648649,0.8856209150326797,0.8972222222222223,0.8826946406822568,0.0256838023538179,0.8648648648648649,0.8856209150326797,0.8972222222222223,0.8826946406822568,0.0256838023538179,0.8411534701857283,0.8660714285714286,0.8823529411764706,0.8641704555722581,0.029983123585257,0.8520439165600456,0.8802579365079365,0.8848039215686274,0.8734325481272576,0.0271838131568909,0.8529411764705882,0.8786764705882353,0.8848039215686274,0.8730392156862745,0.0266187509606665,0.7171371656006361,0.7673797117198806,0.7803225463668201,0.75383222189587,0.0526982656813499,0.7647058823529411,0.8235294117647058,0.875,0.8205882352941176,0.0556971475162382,0.8888888888888888,0.9411764705882352,0.943627450980392,0.9254901960784312,0.0385996149427863,0.8823529411764706,0.9285714285714286,0.9333333333333332,0.9163515406162466,0.0403473888328511,0.8045454545454546,0.8377192982456141,0.8872549019607843,0.8454335928948933,0.041103945698931,0.935121107266436,0.9429065743944636,0.9583333333333334,0.9404976451364858,0.0231311192819318,137.0,30.0,13.0,162.0,0.0380816801916803,0.0114767400082196,0.8742690058479532,0.8203592814371258,0.9257142857142857,0.031932773109243695,NASNetMobile
1,b_resnet101_pca_300_logistic,B,ResNet101; PCA-300; logistic regression,ResNet101,pca,300,logistic,258.75,10,0.8922268907563025,0.9117647058823528,0.9338235294117646,0.9122689075630253,0.0338187010489726,0.8939393939393939,0.9142857142857144,0.9366515837104072,0.9168905798317564,0.0302007052814668,0.8939393939393939,0.9142857142857144,0.9366515837104072,0.9168905798317564,0.0302007052814668,0.8859026369168357,0.9090909090909092,0.9316964285714286,0.90636447846068,0.0396188790804671,0.8916692671763666,0.9116883116883115,0.9336512445887446,0.9116275291462184,0.034447398115116,0.8907781862745098,0.9117647058823528,0.9336703431372548,0.9116625816993464,0.033677280623835,0.784670850395096,0.8249579113843054,0.8700890734324034,0.830541482175805,0.062057499533391,0.838235294117647,0.8823529411764706,0.9375,0.880514705882353,0.0835538101276728,0.9019607843137254,0.9411764705882352,0.9861111111111112,0.94281045751634,0.04629950008138,0.9043859649122808,0.9375,0.984375,0.9411812005503956,0.0457450964338274,0.865079365079365,0.8888888888888888,0.9427083333333331,0.8967954925191766,0.0643600031064417,0.934256055363322,0.9832756632064592,0.9930555555555556,0.9669874567474048,0.0318346080022988,147.0,20.0,10.0,165.0,0.5972065980313342,0.0027165060164402,0.9122807017543859,0.8802395209580839,0.9428571428571428,0.04159663865546215,ResNet101
1,b_resnet101v2_pca_200_logistic,B,ResNet101V2; PCA-200; logistic regression,ResNet101V2,pca,200,logistic,266.55,10,0.8831932773109243,0.9411764705882352,0.9705882352941176,0.9243697478991596,0.0508941308562242,0.8947368421052632,0.94281045751634,0.970995670995671,0.9297463790033448,0.0455144016074664,0.8947368421052632,0.94281045751634,0.970995670995671,0.9297463790033448,0.0455144016074664,0.86875,0.9393382352941176,0.9692082111436948,0.9178074250227948,0.0575813684201268,0.8817434210526316,0.9410743464052288,0.9705114414791834,0.92377690201307,0.0514965109809206,0.8827614379084967,0.9410743464052288,0.9701286764705882,0.9234272875816992,0.0515864013088928,0.7784106296161569,0.8821486928104575,0.9427121046006262,0.8525337315187442,0.0993042173321789,0.8152573529411764,0.9375,0.9411764705882352,0.8863970588235294,0.0857396592460445,0.9419934640522876,0.9444444444444444,1.0,0.9604575163398692,0.0378436452267035,0.934375,0.94281045751634,1.0,0.9551692343604108,0.0443210069653134,0.85,0.94281045751634,0.9444444444444444,0.903140203449801,0.0690833049739158,0.9677047289504036,0.9809027777777778,0.995665729527105,0.9785899653979238,0.0184808817844498,148.0,19.0,7.0,168.0,0.4483134943293401,0.0024251738796005,0.9239766081871345,0.8862275449101796,0.96,0.0873949579831933,ResNet101V2
1,b_resnet152_pca_300_logistic,B,ResNet152; PCA-300; logistic regression,ResNet152,pca,300,logistic,272.5,10,0.8897058823529411,0.926470588235294,0.942436974789916,0.920924369747899,0.0418998371857163,0.9007823613086772,0.9321266968325792,0.943627450980392,0.9262778190022772,0.0387118241019805,0.9007823613086772,0.9321266968325792,0.943627450980392,0.9262778190022772,0.0387118241019805,0.8741379310344828,0.9182795698924732,0.9411764705882352,0.9141726431361974,0.0463885936293364,0.8879798966913306,0.9257116199391242,0.9424019607843136,0.9202252310692376,0.0422806247522439,0.8883272058823529,0.9236111111111112,0.9424019607843136,0.9199550653594772,0.042030020563323,0.796033349262166,0.8584379507863753,0.8869642043568766,0.8486161241916059,0.0797780305251611,0.8152573529411764,0.875,0.9411764705882352,0.8797794117647058,0.0886098056896631,0.9419934640522876,0.9722222222222222,1.0,0.9601307189542484,0.0470507537662504,0.9352941176470588,0.9705882352941176,1.0,0.9585423116615066,0.0481695995134942,0.8392857142857143,0.8973684210526316,0.943627450980392,0.8989881566661753,0.0717567915161823,0.955642060745867,0.9791666666666666,0.9904664071510958,0.9715518069973088,0.0230945391590426,147.0,20.0,7.0,168.0,0.48382455273531333,0.0024966652272264,0.9210526315789473,0.8802395209580839,0.96,0.052731092436974825,ResNet152
1,b_resnet152v2_pca_300_linear_svm,B,ResNet152V2; PCA-300; linear SVM,ResNet152V2,pca,300,linear_svm,276.1,10,0.8823529411764706,0.8970588235294117,0.9411764705882352,0.9096638655462184,0.0436763757129206,0.8947368421052632,0.9071428571428573,0.943627450980392,0.9145587169735776,0.0420358332019783,0.8947368421052632,0.9071428571428573,0.943627450980392,0.9145587169735776,0.0420358332019783,0.8653153153153154,0.8878787878787879,0.9402573529411764,0.9030987222898988,0.0480173072992985,0.8791040100250627,0.8961950330371382,0.941125408496732,0.9088287196317384,0.0442816138908453,0.8758680555555556,0.8970588235294117,0.941125408496732,0.9086601307189544,0.0443316518382394,0.7715986989839619,0.8058768519268742,0.882250816993464,0.8253566544123603,0.0834674307581394,0.8152573529411764,0.9099264705882352,0.9411764705882352,0.8735294117647058,0.078740963732185,0.9411764705882352,0.9444444444444444,1.0,0.9437908496732026,0.0693036506880406,0.9308035714285714,0.9393382352941176,1.0,0.9419747899159664,0.0652605873707868,0.844078947368421,0.911111111111111,0.943627450980392,0.8916542917007313,0.0566582773792271,0.9652267156862744,0.9705401768550556,0.9861381439830832,0.9671760861207228,0.0268167148598278,146.0,21.0,10.0,165.0,0.0577478199265892,0.0102413281565527,0.9093567251461988,0.874251497005988,0.9428571428571428,0.05882352941176461,ResNet152V2
1,b_resnet50_pca_300_logistic,B,ResNet50; PCA-300; logistic regression,ResNet50,pca,300,logistic,258.3,10,0.8823529411764706,0.926470588235294,0.9411764705882352,0.9152941176470588,0.0464239554765024,0.8854489164086687,0.9300476947535772,0.9444444444444444,0.9210102219390146,0.0424298690063261,0.8854489164086687,0.9300476947535772,0.9444444444444444,0.9210102219390146,0.0424298690063261,0.8705882352941177,0.9182795698924732,0.9402573529411764,0.9081502744185954,0.0522542914038732,0.8811145510835914,0.9257116199391242,0.941125408496732,0.9145802481788052,0.0470506405401921,0.8823529411764706,0.9236111111111112,0.941125408496732,0.9146037581699348,0.0463441747892677,0.7702283598820666,0.8528452320423895,0.8848039215686274,0.8365884848580128,0.0869916087342778,0.8363970588235294,0.8786764705882353,0.9402573529411764,0.8746323529411765,0.0892919101766288,0.9419934640522876,0.9444444444444444,1.0,0.9545751633986927,0.0450577635822853,0.934375,0.9411764705882352,1.0,0.9510539215686272,0.0480506147273479,0.8521671826625387,0.8973684210526316,0.943627450980392,0.8931511488167836,0.069323925330806,0.9576124567474048,0.98266291810842,0.9889195261437908,0.9735173971549403,0.0238531389289879,146.0,21.0,8.0,167.0,0.5395296279457393,0.002409861015621,0.9152046783625731,0.874251497005988,0.9542857142857143,0.05882352941176461,ResNet50
1,b_resnet50v2_pca_30_rbf_svm,B,ResNet50V2; PCA-30; RBF SVM,ResNet50V2,pca,30,rbf_svm,258.95,10,0.8529411764705882,0.8970588235294117,0.9338235294117646,0.8980672268907564,0.0594999787524132,0.8608058608058607,0.9071428571428573,0.939102564102564,0.9067928310033574,0.0546823442625351,0.8608058608058607,0.9071428571428573,0.939102564102564,0.9067928310033574,0.0546823442625351,0.8328108672936259,0.8768472906403941,0.9303977272727272,0.8869098481236968,0.0661841179818423,0.850471367712747,0.8941928760894279,0.9336512445887446,0.896851339563527,0.0601380486451741,0.8529411764705882,0.890625,0.9338235294117646,0.8962418300653596,0.0598420215324727,0.7149673223589098,0.8041536815924728,0.875023227578049,0.8039627384907622,0.1162399153073092,0.7647058823529411,0.8180147058823529,0.8823529411764706,0.8323529411764706,0.0922330984215777,0.9019607843137254,1.0,1.0,0.9601307189542484,0.0538483471075367,0.890625,1.0,1.0,0.9545833333333336,0.0618780785491782,0.8045454545454546,0.8452380952380952,0.8932748538011696,0.8612379433432065,0.0719132932336003,0.911620530565167,0.9583333333333331,0.9887543252595156,0.9502402921953096,0.0458030707362578,139.0,28.0,7.0,168.0,0.0361597319133575,0.009659608243964,0.8976608187134503,0.8323353293413174,0.96,0.0808823529411764,ResNet50V2
1,b_vgg16_pca_75_logistic,B,VGG16; PCA-75; logistic regression,VGG16,pca,75,logistic,265.85,10,0.8823529411764706,0.9117647058823528,0.913655462184874,0.8946218487394958,0.0348245856741126,0.8854489164086687,0.9090909090909092,0.9164619164619164,0.8977898546590497,0.0304397932678266,0.8854489164086687,0.9090909090909092,0.9164619164619164,0.8977898546590497,0.0304397932678266,0.8705882352941177,0.9032258064516128,0.9177606177606178,0.8903248894733714,0.0405726491295732,0.8811145510835914,0.911072362685266,0.9134257634257634,0.8940573720662105,0.0350393580141545,0.8794424019607843,0.9097222222222222,0.9154411764705884,0.8943014705882353,0.0351044854108756,0.7654498571093065,0.8237460196403346,0.8374585364937062,0.7945332685230941,0.0698707457774075,0.828125,0.8786764705882353,0.9852941176470588,0.8915441176470587,0.0923803415183058,0.8823529411764706,0.8823529411764706,0.943627450980392,0.8970588235294118,0.0443088730706159,0.8705882352941177,0.8918128654970761,0.9285714285714286,0.8956454862646813,0.0337292237320769,0.8580882352941176,0.8947368421052632,0.984375,0.9048800309597524,0.0790576370669484,0.9486735870818916,0.9740484429065744,0.9861111111111112,0.960810745866974,0.0384488978833048,149.0,18.0,18.0,157.0,0.5993657440412784,0.002645427070092,0.8947368421052632,0.8922155688622755,0.8971428571428571,0.03130252100840347,VGG16
1,b_vgg19_pca_300_logistic,B,VGG19; PCA-300; logistic regression,VGG19,pca,300,logistic,265.4,10,0.8634453781512604,0.8840336134453781,0.9338235294117646,0.8889915966386555,0.0547953145879864,0.8673986486486487,0.8885448916408669,0.9412955465587044,0.8968815068428071,0.0493214842969661,0.8673986486486487,0.8885448916408669,0.9412955465587044,0.8968815068428071,0.0493214842969661,0.8551136363636364,0.8856209150326797,0.9241379310344828,0.8786262728706948,0.0634430751006637,0.8629922536172536,0.8836106811145511,0.9327167387965936,0.887753889856751,0.0557811029748913,0.8627450980392156,0.8831699346405228,0.9296875,0.8874387254901961,0.0538641533810487,0.727244925680392,0.7728345582092742,0.8741897156977768,0.7858496616634939,0.1037881663528104,0.8152573529411764,0.8492647058823529,0.8805147058823529,0.832720588235294,0.0946924149580942,0.9019607843137254,0.94281045751634,1.0,0.942156862745098,0.0613522866343663,0.8909313725490196,0.9282051282051282,1.0,0.937253512741129,0.0599364574558297,0.844078947368421,0.8697478991596639,0.9,0.8598556328432491,0.0698217389502434,0.9163783160322952,0.9411764705882352,0.9800707660515188,0.9457936851211072,0.0386587179193997,139.0,28.0,10.0,165.0,0.5332093960023481,0.0025444920174771003,0.8888888888888888,0.8323353293413174,0.9428571428571428,0.07037815126050417,VGG19
1,b_xception_pca_300_linear_svm,B,Xception; PCA-300; linear SVM,Xception,pca,300,linear_svm,269.5,10,0.8529411764705882,0.8836134453781512,0.9411764705882352,0.8945378151260505,0.0525167131763732,0.8571428571428571,0.8930402930402931,0.9458204334365324,0.9013335890116076,0.0476455878602424,0.8571428571428571,0.8930402930402931,0.9458204334365324,0.9013335890116076,0.0476455878602424,0.8484848484848485,0.8857142857142857,0.9364583333333332,0.8846922018144128,0.0636134426033457,0.8528138528138528,0.8835497835497836,0.940970072239422,0.8930128954130101,0.0543307932485962,0.8529411764705882,0.8839869281045751,0.9402573529411764,0.8931372549019608,0.0540397930419267,0.7071067811865476,0.7843071526765604,0.8861472108928243,0.7978294584696706,0.0982897345091077,0.8235294117647058,0.8786764705882353,0.926470588235294,0.85,0.112862257966764,0.8839869281045751,0.94281045751634,1.0,0.9362745098039216,0.0642101192979811,0.8784722222222222,0.9411764705882352,1.0,0.9354575163398692,0.063802255310934,0.8333333333333334,0.8875,0.9308823529411764,0.874674688057041,0.0783081698635821,0.9342079969242598,0.9580930411380236,0.9800797770088427,0.9556000096116876,0.0326962492036958,142.0,25.0,11.0,164.0,0.0660571829648684,0.0094343419186766,0.8947368421052632,0.8502994011976048,0.9371428571428572,0.08823529411764697,Xception
